"Date","Price","Open","High","Low","Vol.","Change %"
"May 31, 2015","41.595","42.985","43.375","40.880","170.53K","-2.34%"
"Jun 07, 2015","40.930","41.460","41.790","40.245","133.57K","-1.60%"
"Jun 14, 2015","40.775","40.880","41.495","39.645","124.04K","-0.38%"
"Jun 21, 2015","40.920","40.675","41.535","40.605","100.01K","0.36%"
"Jun 28, 2015","40.190","40.240","40.790","39.295","174.61K","-1.78%"
"Jul 05, 2015","40.345","39.900","40.990","39.540","179.76K","0.39%"
"Jul 12, 2015","42.810","40.250","43.100","40.070","108.68K","6.11%"
"Jul 19, 2015","42.010","43.040","43.480","41.010","228.97K","-1.87%"
"Jul 26, 2015","42.470","41.900","42.995","40.535","135.49K","1.09%"
"Aug 02, 2015","42.295","42.580","44.365","42.295","137.29K","-0.41%"
"Aug 09, 2015","42.090","42.680","43.255","40.835","83.69K","-0.48%"
"Aug 16, 2015","39.305","42.365","42.960","39.285","137.40K","-6.62%"
"Aug 23, 2015","39.175","36.290","39.210","34.495","444.01K","-0.33%"
"Aug 30, 2015","38.290","38.900","39.635","37.300","163.04K","-2.26%"
"Sep 06, 2015","38.185","38.620","39.935","38.075","95.78K","-0.27%"
"Sep 13, 2015","38.520","38.385","39.460","37.915","291.02K","0.88%"
"Sep 20, 2015","39.875","38.495","40.010","38.315","172.59K","3.52%"
"Sep 27, 2015","39.435","39.385","40.350","38.330","185.95K","-1.10%"
"Oct 04, 2015","41.370","40.620","42.080","40.345","125.37K","4.91%"
"Oct 11, 2015","41.585","41.400","41.675","40.605","62.84K","0.52%"
"Oct 18, 2015","48.195","41.770","48.570","41.500","241.24K","15.90%"
"Oct 25, 2015","48.690","47.690","49.335","47.500","172.39K","1.03%"
"Nov 01, 2015","50.560","47.575","51.010","47.170","82.18K","3.84%"
"Nov 08, 2015","49.000","51.060","51.100","48.815","60.27K","-3.09%"
"Nov 15, 2015","50.290","49.000","50.900","49.000","66.23K","2.63%"
"Nov 22, 2015","50.990","50.970","51.380","50.400","53.37K","1.39%"
"Nov 29, 2015","50.740","50.850","52.900","49.545","135.72K","-0.49%"
"Dec 06, 2015","49.875","51.420","51.890","49.615","61.13K","-1.70%"
"Dec 13, 2015","50.800","49.640","52.330","48.755","54.51K","1.85%"
"Dec 20, 2015","51.130","50.210","51.200","49.755","16.41K","0.65%"
"Dec 27, 2015","51.990","50.790","51.990","50.130","14.50K","1.68%"
"Jan 03, 2016","47.815","50.240","51.440","47.805","100.37K","-8.03%"
"Jan 10, 2016","46.690","48.060","49.990","46.435","104.17K","-2.35%"
"Jan 17, 2016","48.170","46.710","48.225","44.810","112.73K","3.17%"
"Jan 24, 2016","50.350","48.080","50.590","46.940","61.10K","4.53%"
"Jan 31, 2016","45.540","50.740","50.740","45.220","76.14K","-9.55%"
"Feb 07, 2016","44.895","45.150","45.245","42.425","108.40K","-1.42%"
"Feb 14, 2016","46.875","45.680","47.600","45.115","53.41K","4.41%"
"Feb 21, 2016","46.850","47.315","48.280","45.600","45.35K","-0.05%"
"Feb 28, 2016","47.205","46.400","48.820","46.295","22.63K","0.76%"
"Mar 06, 2016","47.260","47.400","49.310","45.665","32.17K","0.12%"
"Mar 13, 2016","47.785","47.630","49.075","47.450","31.75K","1.11%"
"Mar 20, 2016","48.380","47.490","48.835","47.000","25.33K","1.25%"
"Mar 27, 2016","48.425","48.000","49.040","47.510","22.86K","0.09%"
"Apr 03, 2016","48.105","49.000","49.060","47.735","28.54K","-0.66%"
"Apr 10, 2016","49.365","47.765","49.435","47.365","23.67K","2.62%"
"Apr 17, 2016","46.185","48.930","50.190","45.100","81.25K","-6.44%"
"Apr 24, 2016","43.480","46.250","46.535","43.220","93.47K","-5.86%"
"May 01, 2016","43.580","43.680","44.010","43.000","52.94K","0.23%"
"May 08, 2016","46.000","44.100","46.000","43.910","35.53K","5.55%"
"May 15, 2016","45.540","45.700","45.725","44.430","20.05K","-1.00%"
"May 22, 2016","46.875","45.230","46.925","44.785","41.14K","2.93%"
"May 29, 2016","45.715","46.880","47.550","45.575","26.62K","-2.47%"
"Jun 05, 2016","45.900","45.805","46.530","45.180","24.68K","0.40%"
"Jun 12, 2016","44.430","45.500","45.845","42.500","50.50K","-3.20%"
"Jun 19, 2016","45.200","44.850","46.000","43.800","49.12K","1.73%"
"Jun 26, 2016","46.230","45.155","46.455","44.000","35.38K","2.28%"
"Jul 03, 2016","47.305","46.400","47.305","45.500","24.90K","2.33%"
"Jul 10, 2016","48.330","47.550","48.985","47.210","78.43K","2.17%"
"Jul 17, 2016","51.300","48.750","51.560","48.455","110.44K","6.15%"
"Jul 24, 2016","50.680","51.500","52.050","50.100","75.16K","-1.21%"
"Jul 31, 2016","52.380","51.160","52.680","50.080","42.84K","3.35%"
"Aug 07, 2016","52.020","52.200","52.590","51.500","41.65K","-0.69%"
"Aug 14, 2016","50.890","51.750","52.250","50.600","23.28K","-2.17%"
"Aug 21, 2016","51.960","51.000","51.960","50.570","26.86K","2.10%"
"Aug 28, 2016","51.860","51.900","52.410","51.080","46.30K","-0.19%"
"Sep 04, 2016","51.050","51.860","51.860","50.540","27.41K","-1.56%"
"Sep 11, 2016","51.100","49.600","51.710","49.160","42.72K","0.10%"
"Sep 18, 2016","51.240","51.500","51.830","50.590","36.14K","0.27%"
"Sep 25, 2016","51.530","51.240","52.000","50.300","25.13K","0.57%"
"Oct 02, 2016","51.760","51.500","51.990","50.890","28.96K","0.45%"
"Oct 09, 2016","52.340","51.920","52.370","51.200","26.03K","1.12%"
"Oct 16, 2016","55.190","52.240","55.870","51.750","77.37K","5.45%"
"Oct 23, 2016","55.270","55.070","56.500","54.620","81.36K","0.14%"
"Oct 30, 2016","53.190","55.000","55.160","52.800","42.67K","-3.76%"
"Nov 06, 2016","54.100","53.900","55.970","52.000","116.81K","1.71%"
"Nov 13, 2016","57.050","55.000","57.540","53.120","61.02K","5.45%"
"Nov 20, 2016","57.000","57.050","57.930","56.710","39.84K","-0.09%"
"Nov 27, 2016","55.270","56.950","57.730","55.070","27.51K","-3.04%"
"Dec 04, 2016","58.770","55.980","58.770","55.450","60.22K","6.33%"
"Dec 11, 2016","59.500","59.000","60.670","58.030","55.68K","1.24%"
"Dec 18, 2016","60.190","60.000","61.630","59.750","50.68K","1.16%"
"Dec 25, 2016","59.900","60.650","61.170","59.300","33.52K","-0.48%"
"Jan 01, 2017","59.320","59.200","60.830","58.590","50.45K","-0.97%"
"Jan 08, 2017","58.990","59.800","60.260","58.150","61.37K","-0.56%"
"Jan 15, 2017","58.620","58.900","59.470","57.950","52.93K","-0.63%"
"Jan 22, 2017","61.410","58.340","61.590","58.140","90.57K","4.76%"
"Jan 29, 2017","58.570","61.490","61.990","58.040","111.25K","-4.62%"
"Feb 05, 2017","60.210","59.410","60.600","58.420","112.75K","2.80%"
"Feb 12, 2017","60.720","60.300","61.320","60.200","90.08K","0.85%"
"Feb 19, 2017","60.890","61.100","61.690","60.500","50.08K","0.28%"
"Feb 26, 2017","60.540","61.200","61.950","60.200","43.41K","-0.57%"
"Mar 05, 2017","60.980","60.590","61.800","60.020","33.56K","0.73%"
"Mar 12, 2017","60.500","60.770","61.080","59.900","45.71K","-0.79%"
"Mar 19, 2017","60.530","60.350","60.710","59.050","78.63K","0.05%"
"Mar 26, 2017","61.590","59.550","61.660","59.140","32.28K","1.75%"
"Apr 02, 2017","61.890","61.930","62.140","61.020","35.97K","0.49%"
"Apr 09, 2017","61.780","62.200","62.200","61.000","23.33K","-0.18%"
"Apr 16, 2017","61.990","61.850","62.000","60.460","37.29K","0.34%"
"Apr 23, 2017","62.390","62.000","63.200","61.800","64.15K","0.65%"
"Apr 30, 2017","62.410","63.750","63.900","62.410","33.31K","0.03%"
"May 07, 2017","62.540","62.950","63.910","62.350","54.22K","0.21%"
"May 14, 2017","60.680","62.800","62.990","60.160","79.57K","-2.97%"
"May 21, 2017","62.590","60.750","62.810","60.020","47.99K","3.15%"
"May 28, 2017","63.200","62.800","63.200","61.890","49.17K","0.97%"
"Jun 04, 2017","63.840","63.920","64.800","63.830","38.35K","1.01%"
"Jun 11, 2017","62.140","62.800","63.270","60.850","112.65K","-2.66%"
"Jun 18, 2017","63.000","62.950","63.740","62.220","48.72K","1.38%"
"Jun 25, 2017","60.380","63.840","64.000","59.390","113.64K","-4.16%"
"Jul 02, 2017","60.870","60.840","61.290","59.540","51.83K","0.81%"
"Jul 09, 2017","63.080","61.120","63.190","60.900","62.31K","3.63%"
"Jul 16, 2017","63.280","63.460","64.970","62.750","112.01K","0.32%"
"Jul 23, 2017","62.140","63.400","64.090","61.670","65.64K","-1.80%"
"Jul 30, 2017","61.940","62.530","62.610","60.380","146.24K","-0.32%"
"Aug 06, 2017","60.760","61.870","62.080","60.390","81.31K","-1.91%"
"Aug 13, 2017","61.710","61.600","62.990","61.290","36.11K","1.56%"
"Aug 20, 2017","61.220","61.500","62.340","60.780","44.50K","-0.79%"
"Aug 27, 2017","62.500","61.220","63.150","59.760","49.83K","2.09%"
"Sep 03, 2017","61.740","62.000","62.590","61.010","49.60K","-1.22%"
"Sep 10, 2017","62.920","62.000","63.530","61.810","79.09K","1.91%"
"Sep 17, 2017","62.090","63.000","63.380","61.660","26.63K","-1.32%"
"Sep 24, 2017","62.880","62.600","63.040","61.640","38.02K","1.27%"
"Oct 01, 2017","64.820","63.400","65.420","62.750","34.27K","3.09%"
"Oct 08, 2017","65.300","64.990","65.530","64.170","36.98K","0.74%"
"Oct 15, 2017","66.700","65.750","66.700","65.200","62.84K","2.14%"
"Oct 22, 2017","72.820","67.000","74.240","66.360","110.98K","9.18%"
"Oct 29, 2017","72.620","72.200","72.650","71.190","68.71K","-0.27%"
"Nov 05, 2017","71.300","72.390","73.590","71.240","42.20K","-1.82%"
"Nov 12, 2017","69.980","72.130","72.150","69.550","43.11K","-1.85%"
"Nov 19, 2017","69.880","70.090","72.060","69.480","29.02K","-0.14%"
"Nov 26, 2017","70.140","69.990","72.340","69.500","35.58K","0.37%"
"Dec 03, 2017","71.295","71.590","71.880","67.700","46.04K","1.65%"
"Dec 10, 2017","73.440","71.600","73.440","71.110","44.82K","3.01%"
"Dec 17, 2017","71.950","74.000","74.520","71.360","50.67K","-2.03%"
