"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 16, 2017","209.17","212.49","212.55","206.98","80.77K","-0.40%"
"Apr 23, 2017","208.07","208.30","209.81","207.47","161.80K","-0.53%"
"Apr 30, 2017","207.08","208.10","209.07","206.75","67.82K","-0.48%"
"May 07, 2017","208.42","208.01","210.08","207.82","80.62K","0.65%"
"May 14, 2017","202.84","208.82","208.82","201.02","131.94K","-2.68%"
"May 21, 2017","206.00","203.30","206.85","201.37","64.15K","1.56%"
"May 28, 2017","205.78","206.19","207.26","204.09","57.17K","-0.11%"
"Jun 04, 2017","208.35","206.14","208.49","203.55","59.12K","1.25%"
"Jun 11, 2017","206.92","206.67","208.64","205.95","60.98K","-0.69%"
"Jun 18, 2017","207.83","208.28","209.92","207.64","43.21K","0.44%"
"Jun 25, 2017","202.83","208.08","208.63","201.91","75.19K","-2.41%"
"Jul 02, 2017","203.05","203.27","205.08","201.54","41.37K","0.11%"
"Jul 09, 2017","204.39","203.34","205.21","202.08","48.17K","0.66%"
"Jul 16, 2017","202.45","205.18","205.90","202.21","56.31K","-0.95%"
"Jul 23, 2017","200.61","202.44","203.84","200.61","67.25K","-0.91%"
"Jul 30, 2017","201.36","201.30","201.84","198.79","69.10K","0.37%"
"Aug 06, 2017","198.01","201.09","203.86","197.30","50.17K","-1.66%"
"Aug 13, 2017","198.23","198.44","202.23","197.38","31.37K","0.11%"
"Aug 20, 2017","196.86","197.66","199.69","196.08","65.95K","-0.69%"
"Aug 27, 2017","199.64","195.57","200.00","192.27","42.39K","1.41%"
"Sep 03, 2017","196.22","198.16","199.09","195.00","94.20K","-1.71%"
"Sep 10, 2017","200.13","197.45","201.38","197.18","96.36K","1.99%"
"Sep 17, 2017","200.00","201.03","201.96","199.50","106.02K","-0.06%"
"Sep 24, 2017","204.00","201.04","204.93","200.80","94.86K","2.00%"
"Oct 01, 2017","208.19","205.43","209.32","205.24","56.40K","2.05%"
"Oct 08, 2017","207.02","208.48","208.67","206.11","66.99K","-0.56%"
"Oct 15, 2017","209.27","208.02","209.35","206.36","49.45K","1.09%"
"Oct 22, 2017","213.63","210.20","213.63","207.46","59.69K","2.08%"
"Oct 29, 2017","213.69","212.76","213.69","210.54","111.39K","0.03%"
"Nov 05, 2017","212.37","213.45","215.19","211.90","94.76K","-0.62%"
"Nov 12, 2017","210.25","213.12","213.12","207.70","192.49K","-1.00%"
"Nov 19, 2017","209.44","210.31","213.00","209.44","89.74K","-0.39%"
"Nov 26, 2017","211.05","209.65","214.85","209.10","142.44K","0.77%"
"Dec 03, 2017","216.45","215.70","216.90","213.15","85.01K","2.56%"
"Dec 10, 2017","218.60","216.65","219.00","216.15","162.23K","0.99%"
"Dec 17, 2017","217.85","219.45","220.80","216.40","172.08K","-0.34%"
"Dec 24, 2017","215.00","217.55","217.55","215.00","56.89K","-1.31%"
"Dec 31, 2017","218.75","214.70","218.75","213.45","128.28K","1.74%"
"Jan 07, 2018","220.80","219.00","222.55","219.00","136.41K","0.94%"
"Jan 14, 2018","220.70","220.20","221.50","218.90","181.07K","-0.05%"
"Jan 21, 2018","221.30","220.75","223.50","217.95","372.78K","0.27%"
"Jan 28, 2018","216.30","223.05","223.85","215.90","318.26K","-2.26%"
"Feb 04, 2018","203.75","213.00","214.30","200.45","868.21K","-5.80%"
"Feb 11, 2018","212.55","207.25","212.60","206.05","270.09K","4.32%"
"Feb 18, 2018","213.65","213.15","214.50","211.20","242.59K","0.52%"
"Feb 25, 2018","208.65","215.55","219.25","207.40","511.17K","-2.34%"
"Mar 04, 2018","216.95","209.55","216.95","209.30","317.04K","3.98%"
"Mar 11, 2018","216.60","219.30","219.40","214.40","271.68K","-0.16%"
"Mar 18, 2018","205.90","216.10","216.15","205.25","327.87K","-4.94%"
"Mar 25, 2018","206.70","204.80","208.45","202.00","174.93K","0.39%"
"Apr 01, 2018","207.45","204.00","211.10","201.40","256.24K","0.36%"
"Apr 08, 2018","208.80","206.65","210.15","204.95","142.83K","0.65%"
"Apr 15, 2018","210.57","209.00","212.38","208.20","97.53K","0.85%"
"Apr 22, 2018","213.26","210.75","214.38","207.22","99.52K","1.28%"
"Apr 29, 2018","215.23","213.46","215.23","210.10","179.16K","0.92%"
"May 06, 2018","221.02","216.44","221.25","216.19","95.01K","2.69%"
"May 13, 2018","223.47","221.61","224.29","220.65","164.89K","1.11%"
"May 20, 2018","226.20","224.90","226.48","223.27","235.00K","1.22%"
"May 27, 2018","226.80","225.89","227.27","224.68","267.23K","0.27%"
"Jun 03, 2018","228.00","227.17","228.74","226.02","231.97K","0.53%"
"Jun 10, 2018","230.81","228.03","233.51","227.10","143.05K","1.23%"
"Jun 17, 2018","230.10","231.82","233.59","229.05","206.81K","-0.31%"
"Jun 24, 2018","227.62","228.44","229.40","224.74","280.97K","-1.08%"
"Jul 01, 2018","227.61","225.19","227.92","224.86","153.43K","-0.00%"
"Jul 08, 2018","233.18","228.53","234.03","228.10","137.54K","2.45%"
"Jul 15, 2018","232.82","232.68","235.28","230.84","124.77K","-0.15%"
"Jul 22, 2018","235.96","231.80","237.59","231.26","115.15K","1.35%"
"Jul 29, 2018","237.14","234.15","237.66","232.19","110.80K","0.50%"
"Aug 05, 2018","241.86","238.67","241.86","238.22","87.99K","1.99%"
"Aug 12, 2018","242.06","241.08","242.91","240.87","53.50K","0.08%"
"Aug 19, 2018","240.56","243.25","243.55","238.87","73.91K","-0.62%"
"Aug 26, 2018","242.80","241.62","242.91","240.50","107.80K","0.93%"
"Sep 02, 2018","242.22","243.45","244.67","240.09","109.23K","-0.24%"
"Sep 09, 2018","242.74","242.80","243.08","240.70","119.83K","0.21%"
"Sep 16, 2018","243.35","242.61","243.82","240.23","151.37K","0.25%"
"Sep 23, 2018","244.66","242.28","244.93","240.57","122.51K","0.54%"
"Sep 30, 2018","244.24","246.31","248.07","244.24","132.19K","-0.17%"
"Oct 07, 2018","232.72","244.51","245.63","231.51","278.63K","-4.72%"
"Oct 14, 2018","235.96","232.04","237.82","231.08","304.66K","1.39%"
"Oct 21, 2018","227.87","234.20","235.76","225.31","325.16K","-3.43%"
"Oct 28, 2018","232.36","227.72","235.50","225.66","430.48K","1.97%"
"Nov 04, 2018","239.49","232.71","240.97","232.29","200.81K","3.07%"
"Nov 11, 2018","233.23","241.41","241.55","230.72","248.20K","-2.61%"
"Nov 18, 2018","227.60","234.27","234.58","225.01","166.35K","-2.41%"
"Nov 25, 2018","236.12","227.79","236.76","227.79","147.87K","3.74%"
"Dec 02, 2018","227.84","237.55","241.98","225.17","201.74K","-3.51%"
"Dec 09, 2018","226.73","225.41","230.49","222.01","104.64K","-0.49%"
"Dec 16, 2018","212.01","224.81","225.16","210.71","269.72K","-6.49%"
"Dec 23, 2018","212.75","211.78","214.86","207.10","36.22K","0.35%"
"Dec 30, 2018","215.96","211.30","216.11","209.53","116.82K","1.51%"
"Jan 06, 2019","220.74","217.21","220.74","215.21","183.79K","2.21%"
"Jan 13, 2019","229.82","219.26","229.95","219.26","192.70K","4.11%"
"Jan 20, 2019","228.73","229.07","229.49","225.71","280.00K","-0.47%"
"Jan 27, 2019","231.13","227.79","232.08","225.00","228.50K","1.05%"
"Feb 03, 2019","232.20","231.34","235.40","231.00","162.49K","0.46%"
"Feb 10, 2019","240.63","234.18","241.17","234.05","258.57K","3.63%"
"Feb 17, 2019","241.37","240.68","241.46","239.30","137.43K","0.31%"
"Feb 24, 2019","240.63","241.74","243.15","239.13","207.89K","-0.31%"
"Mar 03, 2019","238.51","243.09","243.90","237.75","150.54K","-0.88%"
"Mar 10, 2019","245.17","240.06","245.17","239.58","173.95K","2.79%"
"Mar 17, 2019","244.42","244.60","247.49","242.16","245.83K","-0.31%"
"Mar 24, 2019","247.37","242.82","247.57","241.80","156.90K","1.21%"
"Mar 31, 2019","253.02","249.24","253.11","248.95","118.10K","2.28%"
"Apr 07, 2019","251.92","252.71","252.81","250.51","162.67K","-0.43%"
"Apr 14, 2019","253.36","252.43","254.01","251.43","106.00K","0.57%"
"Apr 21, 2019","258.11","253.07","258.98","253.07","73.42K","1.87%"
"Apr 28, 2019","258.04","258.95","259.56","255.79","138.06K","-0.03%"
"May 05, 2019","247.58","254.05","256.77","247.16","314.93K","-4.05%"
"May 12, 2019","253.83","249.94","254.36","245.98","267.78K","2.52%"
"May 19, 2019","248.32","252.86","253.05","247.76","159.41K","-2.17%"
"May 26, 2019","244.32","249.07","249.72","242.85","149.79K","-1.61%"
"Jun 02, 2019","250.00","241.71","250.66","240.20","222.41K","2.32%"
"Jun 09, 2019","253.60","251.05","253.60","250.11","87.03K","1.44%"
"Jun 16, 2019","257.75","254.50","258.25","253.00","188.05K","1.64%"
"Jun 23, 2019","254.16","256.03","256.08","252.64","110.15K","-1.39%"
"Jun 30, 2019","261.93","259.10","262.31","258.00","98.06K","3.06%"
"Jul 07, 2019","263.57","261.93","263.95","260.48","90.91K","0.63%"
"Jul 14, 2019","263.60","263.86","265.38","261.08","96.04K","0.01%"
"Jul 21, 2019","268.10","261.89","268.80","261.84","110.66K","1.71%"
"Jul 28, 2019","259.51","267.91","268.75","259.02","134.83K","-3.20%"
"Aug 04, 2019","255.85","257.68","258.85","248.32","191.10K","-1.41%"
"Aug 11, 2019","257.01","258.39","260.06","252.66","142.04K","0.45%"
"Aug 18, 2019","255.34","259.97","262.21","255.34","123.00K","-0.65%"
"Aug 25, 2019","262.90","254.22","263.82","253.77","226.27K","2.96%"
"Sep 01, 2019","266.99","262.42","267.85","260.87","81.94K","1.56%"
"Sep 08, 2019","269.30","268.00","272.26","264.96","129.46K","0.87%"
"Sep 15, 2019","270.84","267.62","271.00","267.17","65.04K","0.57%"
"Sep 22, 2019","269.97","269.72","271.01","265.89","92.53K","-0.32%"
"Sep 29, 2019","264.99","268.87","272.23","257.30","192.60K","-1.84%"
"Oct 06, 2019","268.45","265.00","268.45","261.42","133.38K","1.31%"
"Oct 13, 2019","265.92","267.27","269.39","265.27","68.09K","-0.94%"
"Oct 20, 2019","270.38","265.70","270.50","265.52","63.79K","1.68%"
"Oct 27, 2019","271.58","270.53","272.13","269.00","108.23K","0.44%"
"Nov 03, 2019","277.47","272.92","278.03","272.82","78.18K","2.17%"
"Nov 10, 2019","279.67","276.97","279.91","276.50","53.02K","0.79%"
"Nov 17, 2019","279.22","280.36","280.85","277.48","72.60K","-0.16%"
"Nov 24, 2019","283.38","280.73","284.52","280.71","45.70K","1.49%"
"Dec 01, 2019","283.09","284.17","284.62","275.20","129.77K","-0.10%"
"Dec 08, 2019","282.25","282.37","283.80","279.38","89.27K","-0.30%"
"Dec 15, 2019","289.35","283.72","289.35","283.60","67.16K","2.52%"
"Dec 22, 2019","288.69","289.10","290.12","288.07","35.98K","-0.23%"
"Dec 29, 2019","287.94","287.88","289.25","285.41","39.81K","-0.26%"
"Jan 05, 2020","293.03","287.01","294.65","285.31","74.10K","1.77%"
"Jan 12, 2020","297.96","292.62","298.26","292.34","137.54K","1.68%"
"Jan 19, 2020","299.12","297.77","300.81","296.55","79.22K","0.39%"
"Jan 26, 2020","290.81","294.19","297.92","290.49","219.20K","-2.78%"
"Feb 02, 2020","303.51","291.70","303.74","290.66","114.00K","4.37%"
"Feb 09, 2020","310.38","302.70","311.14","301.82","65.78K","2.26%"
"Feb 16, 2020","307.14","311.39","312.98","305.71","68.50K","-1.04%"
"Feb 23, 2020","264.20","302.03","302.05","259.50","231.44K","-13.98%"
"Mar 01, 2020","260.50","269.93","280.00","255.66","371.95K","-1.40%"
"Mar 08, 2020","229.49","250.00","253.53","220.09","380.04K","-11.90%"
"Mar 15, 2020","222.41","224.36","233.68","210.56","201.60K","-3.09%"
"Mar 22, 2020","229.72","207.02","235.76","203.20","233.28K","3.29%"
"Mar 29, 2020","230.66","229.75","240.61","224.13","236.56K","0.41%"
"Apr 05, 2020","254.86","239.07","256.91","238.19","167.02K","10.49%"
"Apr 12, 2020","260.94","256.81","266.30","253.04","143.02K","2.39%"
"Apr 19, 2020","258.69","263.18","263.50","251.46","163.34K","-0.86%"
"Apr 26, 2020","266.02","262.75","272.19","262.71","115.18K","2.83%"
"May 03, 2020","268.94","256.99","269.60","255.28","125.69K","1.10%"
"May 10, 2020","261.82","271.12","272.07","256.58","118.31K","-2.65%"
"May 17, 2020","269.89","267.13","272.00","266.97","127.11K","3.08%"
"May 24, 2020","270.96","272.98","277.62","270.63","91.04K","0.40%"
"May 31, 2020","284.10","274.66","284.10","272.18","135.18K","4.85%"
"Jun 07, 2020","269.78","282.57","286.49","267.66","179.97K","-5.04%"
"Jun 14, 2020","280.46","263.08","281.50","262.40","157.72K","3.96%"
"Jun 21, 2020","270.63","276.11","279.42","269.42","123.56K","-3.50%"
"Jun 28, 2020","278.59","269.12","283.88","267.16","103.29K","2.94%"
"Jul 05, 2020","280.20","281.65","282.61","276.43","100.33K","0.58%"
"Jul 12, 2020","282.49","283.67","285.12","275.78","94.66K","0.82%"
"Jul 19, 2020","277.69","280.65","287.53","277.00","76.35K","-1.70%"
"Jul 26, 2020","275.14","276.33","277.69","272.68","81.84K","-0.92%"
"Aug 02, 2020","284.92","279.03","285.48","277.90","58.18K","3.55%"
"Aug 09, 2020","286.64","285.96","288.63","284.59","61.41K","0.60%"
"Aug 16, 2020","288.65","285.90","289.53","283.81","38.80K","0.70%"
"Aug 23, 2020","294.89","290.33","298.77","290.00","34.06K","2.16%"
"Aug 30, 2020","287.56","297.20","305.02","285.46","69.67K","-2.49%"
"Sep 06, 2020","284.45","288.97","292.64","283.54","86.56K","-1.08%"
"Sep 13, 2020","282.24","286.92","290.52","282.24","77.43K","-0.78%"
"Sep 20, 2020","282.88","280.70","286.14","276.80","63.70K","0.23%"
"Sep 27, 2020","287.86","287.17","290.75","284.24","62.16K","1.76%"
"Oct 04, 2020","295.31","289.21","295.78","288.00","51.87K","2.59%"
"Oct 11, 2020","300.71","296.82","302.66","295.78","35.19K","1.83%"
"Oct 18, 2020","293.44","300.71","301.10","290.15","137.29K","-2.42%"
"Oct 25, 2020","282.09","291.24","292.78","279.52","117.04K","-3.87%"
"Nov 01, 2020","297.26","283.74","300.53","283.70","138.39K","5.38%"
"Nov 08, 2020","303.39","300.96","311.09","299.71","140.61K","2.06%"
"Nov 15, 2020","304.06","306.94","309.59","302.14","84.04K","0.22%"
"Nov 22, 2020","306.76","303.29","308.51","302.45","48.65K","0.89%"
"Nov 29, 2020","306.75","304.46","308.96","302.74","115.47K","-0.00%"
"Dec 06, 2020","303.65","307.11","309.15","302.25","101.46K","-1.01%"
"Dec 13, 2020","305.20","305.67","307.28","303.60","68.75K","0.51%"
"Dec 20, 2020","306.48","305.80","306.59","299.39","39.00K","0.42%"
"Dec 27, 2020","307.27","307.59","309.60","306.48","43.10K","0.26%"
"Jan 03, 2021","314.03","310.30","315.51","302.72","61.91K","2.20%"
"Jan 10, 2021","315.13","315.49","318.37","313.21","62.83K","0.35%"
"Jan 17, 2021","318.40","314.65","321.85","314.39","62.62K","1.04%"
"Jan 24, 2021","310.73","319.85","321.27","309.69","70.58K","-2.41%"
"Jan 31, 2021","326.48","311.39","328.41","311.18","70.84K","5.07%"
"Feb 07, 2021","327.16","327.07","327.91","323.69","38.52K","0.21%"
"Feb 14, 2021","327.33","328.93","329.97","325.40","50.01K","0.05%"
"Feb 21, 2021","321.33","323.44","326.00","316.44","99.04K","-1.83%"
"Feb 28, 2021","317.96","322.92","327.82","317.19","104.09K","-1.05%"
"Mar 07, 2021","332.54","324.70","334.28","323.91","87.00K","4.59%"
"Mar 14, 2021","333.31","334.42","338.50","331.31","92.11K","0.23%"
"Mar 21, 2021","338.10","332.22","338.24","330.90","59.62K","1.44%"
"Mar 28, 2021","344.65","339.70","345.36","338.99","57.74K","1.94%"
"Apr 04, 2021","349.58","348.85","349.76","346.41","48.98K","1.43%"
"Apr 11, 2021","353.19","350.82","353.78","350.00","34.87K","1.03%"
"Apr 18, 2021","350.70","353.10","353.40","346.90","61.55K","-0.71%"
"Apr 25, 2021","352.09","350.02","352.49","349.40","47.11K","0.40%"
"May 02, 2021","353.27","353.22","354.00","348.30","52.85K","0.34%"
"May 09, 2021","347.93","352.99","353.36","338.98","66.78K","-1.51%"
"May 16, 2021","347.29","348.24","348.65","336.94","50.08K","-0.18%"
"May 23, 2021","350.46","346.83","352.14","346.47","44.21K","0.91%"
"May 30, 2021","351.99","350.21","352.14","347.40","49.03K","0.44%"
"Jun 06, 2021","355.51","352.58","355.74","350.90","51.86K","1.00%"
"Jun 13, 2021","357.93","356.53","360.48","354.47","49.91K","0.68%"
"Jun 20, 2021","363.68","355.48","363.68","355.38","39.52K","1.61%"
"Jun 27, 2021","371.63","364.27","371.90","363.80","32.27K","2.19%"
"Jul 04, 2021","373.60","371.99","374.70","367.30","43.15K","0.53%"
"Jul 11, 2021","374.02","373.78","377.51","372.00","30.09K","0.11%"
"Jul 18, 2021","380.43","371.37","380.43","364.30","66.54K","1.71%"
"Jul 25, 2021","376.72","379.58","380.54","374.06","40.29K","-0.98%"
"Aug 01, 2021","382.94","378.12","383.20","374.84","34.89K","1.65%"
"Aug 08, 2021","384.71","382.61","386.61","382.38","24.68K","0.46%"
"Aug 15, 2021","386.05","384.07","386.79","378.63","41.47K","0.35%"
"Aug 22, 2021","388.48","386.92","389.37","385.94","46.67K","0.63%"
"Aug 29, 2021","388.39","388.69","391.56","386.99","37.52K","-0.02%"
"Sep 05, 2021","385.64","389.24","390.31","385.26","40.82K","-0.71%"
"Sep 12, 2021","384.98","386.77","388.00","382.10","49.00K","-0.17%"
"Sep 19, 2021","386.15","381.33","387.19","377.50","51.51K","0.30%"
"Sep 26, 2021","379.91","389.14","389.26","375.34","70.48K","-1.62%"
"Oct 03, 2021","387.39","380.20","390.14","375.27","74.82K","1.97%"
"Oct 10, 2021","392.29","384.97","392.75","381.28","73.24K","1.26%"
"Oct 17, 2021","397.10","392.29","398.98","390.13","44.03K","1.23%"
"Oct 24, 2021","405.22","397.99","405.22","397.27","71.86K","2.04%"
"Oct 31, 2021","415.10","406.32","417.20","404.32","66.28K","2.44%"
"Nov 07, 2021","416.90","413.57","416.90","410.68","69.14K","0.43%"
"Nov 14, 2021","424.19","417.18","425.74","416.98","47.94K","1.75%"
"Nov 21, 2021","414.38","426.40","430.09","413.53","85.07K","-2.31%"
"Nov 28, 2021","409.99","419.82","421.16","405.66","94.23K","-1.06%"
"Dec 05, 2021","422.31","412.78","426.18","409.30","62.25K","3.00%"
"Dec 12, 2021","420.65","426.51","429.48","415.76","76.95K","-0.39%"
"Dec 19, 2021","426.78","413.42","427.00","409.54","39.82K","1.46%"
"Dec 26, 2021","432.91","425.83","434.38","425.70","32.27K","1.44%"
"Jan 02, 2022","421.32","430.77","436.00","419.90","48.95K","-2.68%"
"Jan 09, 2022","414.87","422.48","424.81","412.00","62.53K","-1.53%"
"Jan 16, 2022","403.65","416.43","418.79","398.01","65.31K","-2.70%"
"Jan 23, 2022","399.35","399.04","405.50","386.26","107.42K","-1.07%"
"Jan 30, 2022","399.94","405.00","414.91","397.41","10.92K","0.15%"
